strategy,matchday,leg_no,league,season,match,dir,odd,won,result,combo_odd,all_won,pnl
E0+T1 (>=1 confirm),2021-12-28,2,E0,2122,Southampton vs Tottenham,A,2.17,False,D,5.974226999999999,False,-1.0
E0+T1 (>=1 confirm),2021-12-28,3,E0,2122,Leicester vs Liverpool,A,1.33,False,H,5.974226999999999,False,-1.0
E0+T1 (>=1 confirm),2022-01-08,1,T1,2122,Kasimpasa vs Hatayspor,H,1.91,True,H,8.10986,False,-1.0
E0+T1 (>=1 confirm),2022-01-08,2,T1,2122,Galatasaray vs Giresunspor,H,1.93,False,A,8.10986,False,-1.0
E0+T1 (>=1 confirm),2022-01-08,3,T1,2122,Gaziantep vs Karagumruk,H,2.2,True,H,8.10986,False,-1.0
E0+T1 (>=1 confirm),2022-01-09,1,T1,2122,Kayserispor vs Altay,H,2.14,True,H,10.823264000000002,False,-1.0
E0+T1 (>=1 confirm),2022-01-09,2,T1,2122,Goztep vs Antalyaspor,H,2.32,True,H,10.823264000000002,False,-1.0
E0+T1 (>=1 confirm),2022-01-09,3,T1,2122,Konyaspor vs Sivasspor,H,2.18,False,A,10.823264000000002,False,-1.0
E0+T1 (>=1 confirm),2022-01-14,1,T1,2122,Besiktas vs Gaziantep,H,1.61,True,H,7.822185,False,-1.0
E0+T1 (>=1 confirm),2022-01-14,2,T1,2122,Yeni Malatyaspor vs Goztep,A,2.37,True,A,7.822185,False,-1.0
E0+T1 (>=1 confirm),2022-01-14,3,E0,2122,Brighton vs Crystal Palace,H,2.05,False,D,7.822185,False,-1.0
E0+T1 (>=1 confirm),2022-01-15,1,E0,2122,Man City vs Chelsea,H,1.67,True,H,7.6512720000000005,False,-1.0
E0+T1 (>=1 confirm),2022-01-15,2,E0,2122,Newcastle vs Watford,H,1.84,False,D,7.6512720000000005,False,-1.0
E0+T1 (>=1 confirm),2022-01-15,3,E0,2122,Wolves vs Southampton,H,2.49,True,H,7.6512720000000005,False,-1.0
E0+T1 (>=1 confirm),2022-01-19,1,T1,2122,Fenerbahce vs Altay,H,1.46,True,H,4.676672,False,-1.0
E0+T1 (>=1 confirm),2022-01-19,2,E0,2122,Brentford vs Man United,A,1.76,True,A,4.676672,False,-1.0
E0+T1 (>=1 confirm),2022-01-19,3,T1,2122,Trabzonspor vs Giresunspor,H,1.82,False,D,4.676672,False,-1.0
E0+T1 (>=1 confirm),2022-01-22,1,E0,2122,Man United vs West Ham,H,2.17,True,H,4.71107,False,-1.0
E0+T1 (>=1 confirm),2022-01-22,2,T1,2122,Yeni Malatyaspor vs Besiktas,A,1.67,False,D,4.71107,False,-1.0
E0+T1 (>=1 confirm),2022-01-22,3,E0,2122,Southampton vs Man City,A,1.3,False,D,4.71107,False,-1.0
E0+T1 (>=1 confirm),2022-01-23,1,E0,2122,Arsenal vs Burnley,H,1.32,False,D,4.755168,False,-1.0
E0+T1 (>=1 confirm),2022-01-23,2,E0,2122,Crystal Palace vs Liverpool,A,1.58,True,A,4.755168,False,-1.0
E0+T1 (>=1 confirm),2022-01-23,3,T1,2122,Altay vs Konyaspor,A,2.28,True,A,4.755168,False,-1.0
E0+T1 (>=1 confirm),2022-02-05,1,E0,2122,Burnley vs Watford,H,2.22,False,D,9.077580000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-05,2,T1,2122,Fenerbahce vs Buyuksehyr,H,2.35,False,A,9.077580000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-05,3,T1,2122,Karagumruk vs Yeni Malatyaspor,H,1.74,True,H,9.077580000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-06,1,T1,2122,Alanyaspor vs Galatasaray,H,2.68,False,D,8.428600000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-06,2,T1,2122,Goztep vs Altay,H,1.7,False,A,8.428600000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-06,3,T1,2122,Besiktas vs Antalyaspor,H,1.85,False,D,8.428600000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-08,1,E0,2122,Burnley vs Man United,A,1.56,False,D,6.26262,False,-1.0
E0+T1 (>=1 confirm),2022-02-08,2,E0,2122,West Ham vs Watford,H,1.55,True,H,6.26262,False,-1.0
E0+T1 (>=1 confirm),2022-02-08,3,E0,2122,Newcastle vs Everton,H,2.59,True,H,6.26262,False,-1.0
E0+T1 (>=1 confirm),2022-02-09,1,E0,2122,Man City vs Brentford,H,1.1,True,H,3.989370000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-09,2,E0,2122,Tottenham vs Southampton,H,1.57,False,A,3.989370000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-09,3,E0,2122,Norwich vs Crystal Palace,A,2.31,False,D,3.989370000000001,False,-1.0
E0+T1 (>=1 confirm),2022-02-12,1,E0,2122,Man United vs Southampton,H,1.54,False,D,2.871176,False,-1.0
E0+T1 (>=1 confirm),2022-02-12,2,T1,2122,Galatasaray vs Kayserispor,H,1.58,False,D,2.871176,False,-1.0
E0+T1 (>=1 confirm),2022-02-12,3,E0,2122,Norwich vs Man City,A,1.18,True,A,2.871176,False,-1.0
E0+T1 (>=1 confirm),2022-02-13,1,E0,2122,Burnley vs Liverpool,A,1.22,True,A,4.898544,False,-1.0
E0+T1 (>=1 confirm),2022-02-13,2,T1,2122,Sivasspor vs Yeni Malatyaspor,H,1.68,True,H,4.898544,False,-1.0
E0+T1 (>=1 confirm),2022-02-13,3,E0,2122,Leicester vs West Ham,A,2.39,False,D,4.898544,False,-1.0
E0+T1 (>=1 confirm),2022-02-19,1,E0,2122,Man City vs Tottenham,H,1.28,False,A,2.1985279999999996,False,-1.0
E0+T1 (>=1 confirm),2022-02-19,2,E0,2122,Arsenal vs Brentford,H,1.52,True,H,2.1985279999999996,False,-1.0
E0+T1 (>=1 confirm),2022-02-19,3,E0,2122,Liverpool vs Norwich,H,1.13,True,H,2.1985279999999996,False,-1.0
E0+T1 (>=1 confirm),2022-02-20,1,T1,2122,Fenerbahce vs Hatayspor,H,1.85,True,H,8.14296,False,-1.0
E0+T1 (>=1 confirm),2022-02-20,2,E0,2122,Leeds vs Man United,A,1.68,True,A,8.14296,False,-1.0
E0+T1 (>=1 confirm),2022-02-20,3,T1,2122,Gaziantep vs Ad. Demirspor,H,2.62,False,A,8.14296,False,-1.0
E0+T1 (>=1 confirm),2022-02-23,1,E0,2122,Liverpool vs Leeds,H,1.18,True,H,5.3987359999999995,False,-1.0
E0+T1 (>=1 confirm),2022-02-23,2,T1,2122,Gaziantep vs Yeni Malatyaspor,H,1.72,False,D,5.3987359999999995,False,-1.0
E0+T1 (>=1 confirm),2022-02-23,3,E0,2122,Watford vs Crystal Palace,A,2.66,True,A,5.3987359999999995,False,-1.0
E0+T1 (>=1 confirm),2022-02-26,1,E0,2122,Man United vs Watford,H,1.39,False,D,3.4749999999999996,False,-1.0
E0+T1 (>=1 confirm),2022-02-26,2,E0,2122,Everton vs Man City,A,1.25,True,A,3.4749999999999996,False,-1.0
E0+T1 (>=1 confirm),2022-02-26,3,E0,2122,Leeds vs Tottenham,A,2.0,True,A,3.4749999999999996,False,-1.0
E0+T1 (>=1 confirm),2022-03-05,1,E0,2122,Leicester vs Leeds,H,2.14,True,H,14.56056,False,-1.0
E0+T1 (>=1 confirm),2022-03-05,2,E0,2122,Newcastle vs Brighton,H,2.8,True,H,14.56056,False,-1.0
E0+T1 (>=1 confirm),2022-03-05,3,T1,2122,Goztep vs Kasimpasa,H,2.43,False,A,14.56056,False,-1.0
E0+T1 (>=1 confirm),2022-03-06,1,E0,2122,Watford vs Arsenal,A,1.55,True,A,7.501380000000001,False,-1.0
E0+T1 (>=1 confirm),2022-03-06,2,T1,2122,Karagumruk vs Altay,H,2.22,False,D,7.501380000000001,False,-1.0
E0+T1 (>=1 confirm),2022-03-06,3,T1,2122,Antalyaspor vs Sivasspor,H,2.18,True,H,7.501380000000001,False,-1.0
E0+T1 (>=1 confirm),2022-03-07,1,E0,2122,Tottenham vs Everton,H,1.77,True,H,9.661899000000002,False,-1.0
E0+T1 (>=1 confirm),2022-03-07,2,T1,2122,Gaziantep vs Hatayspor,H,2.21,False,D,9.661899000000002,False,-1.0
E0+T1 (>=1 confirm),2022-03-07,3,T1,2122,Besiktas vs Buyuksehyr,H,2.47,False,D,9.661899000000002,False,-1.0
E0+T1 (>=1 confirm),2022-03-10,1,E0,2122,Norwich vs Chelsea,A,1.36,True,A,6.724791999999999,True,5.724791999999999
E0+T1 (>=1 confirm),2022-03-10,2,E0,2122,Leeds vs Aston Villa,A,2.51,True,A,6.724791999999999,True,5.724791999999999
E0+T1 (>=1 confirm),2022-03-10,3,E0,2122,Wolves vs Watford,H,1.97,True,H,6.724791999999999,True,5.724791999999999
E0+T1 (>=1 confirm),2022-03-12,1,E0,2122,Brighton vs Liverpool,A,1.51,True,A,3.92751,True,2.92751
E0+T1 (>=1 confirm),2022-03-12,2,T1,2122,Trabzonspor vs Goztep,H,1.7,True,H,3.92751,True,2.92751
E0+T1 (>=1 confirm),2022-03-12,3,T1,2122,Kasimpasa vs Rizespor,H,1.53,True,H,3.92751,True,2.92751
E0+T1 (>=1 confirm),2022-03-13,1,E0,2122,Leeds vs Norwich,H,1.62,True,H,4.4631,False,-1.0
E0+T1 (>=1 confirm),2022-03-13,2,T1,2122,Ad. Demirspor vs Sivasspor,H,1.9,False,A,4.4631,False,-1.0
E0+T1 (>=1 confirm),2022-03-13,3,E0,2122,Arsenal vs Leicester,H,1.45,True,H,4.4631,False,-1.0
E0+T1 (>=1 confirm),2022-03-14,1,T1,2122,Galatasaray vs Besiktas,H,2.35,True,H,11.983825,False,-1.0
E0+T1 (>=1 confirm),2022-03-14,2,T1,2122,Buyuksehyr vs Antalyaspor,H,2.17,False,A,11.983825,False,-1.0
E0+T1 (>=1 confirm),2022-03-14,3,T1,2122,Giresunspor vs Gaziantep,H,2.35,True,H,11.983825,False,-1.0
E0+T1 (>=1 confirm),2022-03-18,1,T1,2122,Rizespor vs Trabzonspor,A,1.79,False,H,8.157209,False,-1.0
E0+T1 (>=1 confirm),2022-03-18,2,T1,2122,Karagumruk vs Kayserispor,H,1.99,True,H,8.157209,False,-1.0
E0+T1 (>=1 confirm),2022-03-18,3,E0,2122,Wolves vs Leeds,H,2.29,False,A,8.157209,False,-1.0
E0+T1 (>=1 confirm),2022-03-19,1,T1,2122,Yeni Malatyaspor vs Kasimpasa,A,1.88,True,A,7.766279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-03-19,2,T1,2122,Besiktas vs Hatayspor,H,1.62,False,D,7.766279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-03-19,3,E0,2122,Aston Villa vs Arsenal,A,2.55,True,A,7.766279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-04-02,1,T1,2122,Galatasaray vs Karagumruk,H,1.65,True,H,5.041079999999999,False,-1.0
E0+T1 (>=1 confirm),2022-04-02,2,T1,2122,Kayserispor vs Fenerbahce,A,2.01,True,A,5.041079999999999,False,-1.0
E0+T1 (>=1 confirm),2022-04-02,3,E0,2122,Brighton vs Norwich,H,1.52,False,D,5.041079999999999,False,-1.0
E0+T1 (>=1 confirm),2022-04-03,1,T1,2122,Konyaspor vs Goztep,H,1.79,True,H,4.495764,True,3.4957640000000003
E0+T1 (>=1 confirm),2022-04-03,2,E0,2122,Tottenham vs Newcastle,H,1.56,True,H,4.495764,True,3.4957640000000003
E0+T1 (>=1 confirm),2022-04-03,3,T1,2122,Alanyaspor vs Rizespor,H,1.61,True,H,4.495764,True,3.4957640000000003
E0+T1 (>=1 confirm),2022-04-09,1,T1,2122,Goztep vs Kayserispor,H,2.0,False,A,9.02,False,-1.0
E0+T1 (>=1 confirm),2022-04-09,2,E0,2122,Southampton vs Chelsea,A,2.05,True,A,9.02,False,-1.0
E0+T1 (>=1 confirm),2022-04-09,3,E0,2122,Aston Villa vs Tottenham,A,2.2,True,A,9.02,False,-1.0
E0+T1 (>=1 confirm),2022-04-10,1,T1,2122,Yeni Malatyaspor vs Giresunspor,A,1.82,True,A,9.182992,False,-1.0
E0+T1 (>=1 confirm),2022-04-10,2,T1,2122,Fenerbahce vs Galatasaray,H,2.12,True,H,9.182992,False,-1.0
E0+T1 (>=1 confirm),2022-04-10,3,E0,2122,Norwich vs Burnley,A,2.38,False,H,9.182992,False,-1.0
E0+T1 (>=1 confirm),2022-04-16,1,E0,2122,Tottenham vs Brighton,H,1.51,False,A,4.207464,False,-1.0
E0+T1 (>=1 confirm),2022-04-16,2,T1,2122,Alanyaspor vs Antalyaspor,H,2.16,False,A,4.207464,False,-1.0
E0+T1 (>=1 confirm),2022-04-16,3,E0,2122,Man United vs Norwich,H,1.29,True,H,4.207464,False,-1.0
E0+T1 (>=1 confirm),2022-04-23,1,E0,2122,Arsenal vs Man United,H,2.06,True,H,3.933982,False,-1.0
E0+T1 (>=1 confirm),2022-04-23,2,E0,2122,Man City vs Watford,H,1.13,True,H,3.933982,False,-1.0
E0+T1 (>=1 confirm),2022-04-23,3,T1,2122,Gaziantep vs Goztep,H,1.69,False,D,3.933982,False,-1.0
E0+T1 (>=1 confirm),2022-04-24,1,T1,2122,Altay vs Galatasaray,A,1.98,True,A,4.941090000000001,False,-1.0
E0+T1 (>=1 confirm),2022-04-24,2,T1,2122,Antalyaspor vs Kayserispor,H,1.61,False,D,4.941090000000001,False,-1.0
E0+T1 (>=1 confirm),2022-04-24,3,T1,2122,Yeni Malatyaspor vs Konyaspor,A,1.55,True,A,4.941090000000001,False,-1.0
E0+T1 (>=1 confirm),2022-04-30,1,E0,2122,Aston Villa vs Norwich,H,1.41,True,H,3.249768,False,-1.0
E0+T1 (>=1 confirm),2022-04-30,2,T1,2122,Trabzonspor vs Antalyaspor,H,1.72,False,D,3.249768,False,-1.0
E0+T1 (>=1 confirm),2022-04-30,3,E0,2122,Leeds vs Man City,A,1.34,True,A,3.249768,False,-1.0
E0+T1 (>=1 confirm),2022-05-01,1,T1,2122,Kayserispor vs Besiktas,A,2.13,True,A,6.743367,False,-1.0
E0+T1 (>=1 confirm),2022-05-01,2,E0,2122,West Ham vs Arsenal,A,1.83,True,A,6.743367,False,-1.0
E0+T1 (>=1 confirm),2022-05-01,3,E0,2122,Everton vs Chelsea,A,1.73,False,H,6.743367,False,-1.0
E0+T1 (>=1 confirm),2022-05-07,1,T1,2122,Karagumruk vs Goztep,H,1.58,True,H,5.1034,False,-1.0
E0+T1 (>=1 confirm),2022-05-07,2,T1,2122,Buyuksehyr vs Galatasaray,H,1.9,False,D,5.1034,False,-1.0
E0+T1 (>=1 confirm),2022-05-07,3,E0,2122,Crystal Palace vs Watford,H,1.7,True,H,5.1034,False,-1.0
E0+T1 (>=1 confirm),2022-05-08,1,E0,2122,Arsenal vs Leeds,H,1.54,True,H,5.641944,True,4.641944
E0+T1 (>=1 confirm),2022-05-08,2,T1,2122,Yeni Malatyaspor vs Rizespor,A,2.13,True,A,5.641944,True,4.641944
E0+T1 (>=1 confirm),2022-05-08,3,E0,2122,Norwich vs West Ham,A,1.72,True,A,5.641944,True,4.641944
E0+T1 (>=1 confirm),2022-05-15,1,T1,2122,Fenerbahce vs Karagumruk,H,1.68,False,D,4.012007999999999,False,-1.0
E0+T1 (>=1 confirm),2022-05-15,2,T1,2122,Alanyaspor vs Gaziantep,H,1.43,True,H,4.012007999999999,False,-1.0
E0+T1 (>=1 confirm),2022-05-15,3,E0,2122,Watford vs Leicester,A,1.67,True,A,4.012007999999999,False,-1.0
E0+T1 (>=1 confirm),2022-05-22,1,E0,2122,Norwich vs Tottenham,A,1.34,True,A,2.59692,True,1.59692
E0+T1 (>=1 confirm),2022-05-22,2,E0,2122,Leicester vs Southampton,H,1.7,True,H,2.59692,True,1.59692
E0+T1 (>=1 confirm),2022-05-22,3,E0,2122,Liverpool vs Wolves,H,1.14,True,H,2.59692,True,1.59692
E0+T1 (>=1 confirm),2022-08-13,1,T1,2223,Galatasaray vs Giresunspor,H,1.53,False,A,2.6107920000000004,False,-1.0
E0+T1 (>=1 confirm),2022-08-13,2,E0,2223,Arsenal vs Leicester,H,1.58,True,H,2.6107920000000004,False,-1.0
E0+T1 (>=1 confirm),2022-08-13,3,E0,2223,Man City vs Bournemouth,H,1.08,True,H,2.6107920000000004,False,-1.0
E0+T1 (>=1 confirm),2022-08-27,1,E0,2223,Southampton vs Man United,A,2.02,True,A,4.130496,False,-1.0
E0+T1 (>=1 confirm),2022-08-27,2,E0,2223,Arsenal vs Fulham,H,1.42,True,H,4.130496,False,-1.0
E0+T1 (>=1 confirm),2022-08-27,3,T1,2223,Alanyaspor vs Istanbulspor,H,1.44,False,A,4.130496,False,-1.0
E0+T1 (>=1 confirm),2022-08-28,1,T1,2223,Kasimpasa vs Hatayspor,H,2.05,True,H,6.3017,False,-1.0
E0+T1 (>=1 confirm),2022-08-28,2,E0,2223,Aston Villa vs West Ham,H,2.12,False,A,6.3017,False,-1.0
E0+T1 (>=1 confirm),2022-08-28,3,E0,2223,Nott'm Forest vs Tottenham,A,1.45,True,A,6.3017,False,-1.0
E0+T1 (>=1 confirm),2022-08-30,1,E0,2223,Crystal Palace vs Brentford,H,2.12,False,D,8.527064,False,-1.0
E0+T1 (>=1 confirm),2022-08-30,2,E0,2223,Southampton vs Chelsea,A,1.69,False,H,8.527064,False,-1.0
E0+T1 (>=1 confirm),2022-08-30,3,E0,2223,Fulham vs Brighton,A,2.38,False,H,8.527064,False,-1.0
E0+T1 (>=1 confirm),2022-08-31,1,E0,2223,Arsenal vs Aston Villa,H,1.55,True,H,3.9215000000000004,False,-1.0
E0+T1 (>=1 confirm),2022-08-31,2,E0,2223,Man City vs Nott'm Forest,H,1.1,True,H,3.9215000000000004,False,-1.0
E0+T1 (>=1 confirm),2022-08-31,3,E0,2223,West Ham vs Tottenham,A,2.3,False,D,3.9215000000000004,False,-1.0
E0+T1 (>=1 confirm),2022-09-03,1,E0,2223,Aston Villa vs Man City,A,1.33,False,D,4.242567,False,-1.0
E0+T1 (>=1 confirm),2022-09-03,2,T1,2223,Fenerbahce vs Kayserispor,H,1.47,True,H,4.242567,False,-1.0
E0+T1 (>=1 confirm),2022-09-03,3,E0,2223,Brentford vs Leeds,H,2.17,True,H,4.242567,False,-1.0
E0+T1 (>=1 confirm),2022-09-04,1,T1,2223,Ankaragucu vs Besiktas,A,1.72,True,A,7.441064,False,-1.0
E0+T1 (>=1 confirm),2022-09-04,2,T1,2223,Hatayspor vs Ad. Demirspor,A,2.23,False,D,7.441064,False,-1.0
E0+T1 (>=1 confirm),2022-09-04,3,E0,2223,Brighton vs Leicester,H,1.94,True,H,7.441064,False,-1.0
E0+T1 (>=1 confirm),2022-09-11,1,T1,2223,Kasimpasa vs Galatasaray,A,1.72,True,A,6.104279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-09-11,2,T1,2223,Gaziantep vs Umraniyespor,H,1.82,False,D,6.104279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-09-11,3,T1,2223,Sivasspor vs Istanbulspor,H,1.95,False,D,6.104279999999999,False,-1.0
E0+T1 (>=1 confirm),2022-09-16,1,T1,2223,Galatasaray vs Konyaspor,H,1.78,True,H,10.056288,True,9.056288
E0+T1 (>=1 confirm),2022-09-16,2,E0,2223,Aston Villa vs Southampton,H,2.14,True,H,10.056288,True,9.056288
E0+T1 (>=1 confirm),2022-09-16,3,E0,2223,Nott'm Forest vs Fulham,A,2.64,True,A,10.056288,True,9.056288
E0+T1 (>=1 confirm),2022-09-17,1,T1,2223,Antalyaspor vs Ad. Demirspor,A,2.66,True,A,5.601960000000001,True,4.601960000000001
E0+T1 (>=1 confirm),2022-09-17,2,E0,2223,Tottenham vs Leicester,H,1.56,True,H,5.601960000000001,True,4.601960000000001
E0+T1 (>=1 confirm),2022-09-17,3,E0,2223,Wolves vs Man City,A,1.35,True,A,5.601960000000001,True,4.601960000000001
E0+T1 (>=1 confirm),2022-09-18,1,T1,2223,Fenerbahce vs Alanyaspor,H,1.59,True,H,6.945120000000001,False,-1.0
E0+T1 (>=1 confirm),2022-09-18,2,T1,2223,Trabzonspor vs Gaziantep,H,1.68,True,H,6.945120000000001,False,-1.0
E0+T1 (>=1 confirm),2022-09-18,3,E0,2223,Everton vs West Ham,A,2.6,False,H,6.945120000000001,False,-1.0
E0+T1 (>=1 confirm),2022-10-01,1,E0,2223,Arsenal vs Tottenham,H,1.99,True,H,9.654883,False,-1.0
E0+T1 (>=1 confirm),2022-10-01,2,T1,2223,Ad. Demirspor vs Galatasaray,A,2.39,False,D,9.654883,False,-1.0
E0+T1 (>=1 confirm),2022-10-01,3,T1,2223,Kayserispor vs Trabzonspor,A,2.03,True,A,9.654883,False,-1.0
E0+T1 (>=1 confirm),2022-10-08,1,E0,2223,Man City vs Southampton,H,1.13,True,H,4.4605619999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-08,2,E0,2223,Chelsea vs Wolves,H,1.53,True,H,4.4605619999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-08,3,E0,2223,Brighton vs Tottenham,H,2.58,False,A,4.4605619999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-09,1,E0,2223,West Ham vs Fulham,H,1.63,True,H,5.929614,True,4.929614
E0+T1 (>=1 confirm),2022-10-09,2,T1,2223,Fenerbahce vs Karagumruk,H,1.41,True,H,5.929614,True,4.929614
E0+T1 (>=1 confirm),2022-10-09,3,E0,2223,Arsenal vs Liverpool,H,2.58,True,H,5.929614,True,4.929614
E0+T1 (>=1 confirm),2022-10-15,1,T1,2223,Kayserispor vs Galatasaray,A,1.93,False,H,9.947799,False,-1.0
E0+T1 (>=1 confirm),2022-10-15,2,T1,2223,Karagumruk vs Hatayspor,H,2.07,True,H,9.947799,False,-1.0
E0+T1 (>=1 confirm),2022-10-15,3,E0,2223,Leicester vs Crystal Palace,H,2.49,False,D,9.947799,False,-1.0
E0+T1 (>=1 confirm),2022-10-16,1,E0,2223,Leeds vs Arsenal,A,1.7,True,A,5.0710999999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-16,2,T1,2223,Buyuksehyr vs Istanbulspor,H,1.57,True,H,5.0710999999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-16,3,E0,2223,Liverpool vs Man City,A,1.9,False,H,5.0710999999999995,False,-1.0
E0+T1 (>=1 confirm),2022-10-19,1,E0,2223,Brentford vs Chelsea,A,1.88,False,D,7.583544,False,-1.0
E0+T1 (>=1 confirm),2022-10-19,2,E0,2223,Newcastle vs Everton,H,1.66,True,H,7.583544,False,-1.0
E0+T1 (>=1 confirm),2022-10-19,3,E0,2223,Man United vs Tottenham,H,2.43,True,H,7.583544,False,-1.0
E0+T1 (>=1 confirm),2022-10-22,1,E0,2223,Nott'm Forest vs Liverpool,A,1.36,False,H,3.144864,False,-1.0
E0+T1 (>=1 confirm),2022-10-22,2,E0,2223,Man City vs Brighton,H,1.23,True,H,3.144864,False,-1.0
E0+T1 (>=1 confirm),2022-10-22,3,T1,2223,Fenerbahce vs Buyuksehyr,H,1.88,True,H,3.144864,False,-1.0
E0+T1 (>=1 confirm),2022-10-23,1,E0,2223,Leeds vs Fulham,H,2.1,False,A,6.993,False,-1.0
E0+T1 (>=1 confirm),2022-10-23,2,T1,2223,Ad. Demirspor vs Konyaspor,H,2.25,False,D,6.993,False,-1.0
E0+T1 (>=1 confirm),2022-10-23,3,E0,2223,Southampton vs Arsenal,A,1.48,False,D,6.993,False,-1.0
E0+T1 (>=1 confirm),2022-10-29,1,E0,2223,Leicester vs Man City,A,1.42,True,A,3.108948,False,-1.0
E0+T1 (>=1 confirm),2022-10-29,2,E0,2223,Newcastle vs Aston Villa,H,1.78,True,H,3.108948,False,-1.0
E0+T1 (>=1 confirm),2022-10-29,3,E0,2223,Liverpool vs Leeds,H,1.23,False,A,3.108948,False,-1.0
E0+T1 (>=1 confirm),2022-10-30,1,T1,2223,Istanbulspor vs Fenerbahce,A,1.49,True,A,3.6719559999999998,True,2.6719559999999998
E0+T1 (>=1 confirm),2022-10-30,2,E0,2223,Arsenal vs Nott'm Forest,H,1.22,True,H,3.6719559999999998,True,2.6719559999999998
E0+T1 (>=1 confirm),2022-10-30,3,T1,2223,Ankaragucu vs Hatayspor,H,2.02,True,H,3.6719559999999998,True,2.6719559999999998
E0+T1 (>=1 confirm),2022-11-05,1,T1,2223,Galatasaray vs Besiktas,H,1.95,True,H,3.796649999999999,True,2.796649999999999
E0+T1 (>=1 confirm),2022-11-05,2,E0,2223,Man City vs Fulham,H,1.18,True,H,3.796649999999999,True,2.796649999999999
E0+T1 (>=1 confirm),2022-11-05,3,E0,2223,Leeds vs Bournemouth,H,1.65,True,H,3.796649999999999,True,2.796649999999999
E0+T1 (>=1 confirm),2022-11-06,1,E0,2223,Southampton vs Newcastle,A,1.85,True,A,6.71328,False,-1.0
E0+T1 (>=1 confirm),2022-11-06,2,T1,2223,Trabzonspor vs Konyaspor,H,1.92,False,D,6.71328,False,-1.0
E0+T1 (>=1 confirm),2022-11-06,3,E0,2223,West Ham vs Crystal Palace,H,1.89,False,A,6.71328,False,-1.0
E0+T1 (>=1 confirm),2022-11-12,1,E0,2223,Wolves vs Arsenal,A,1.57,True,A,2.45548,False,-1.0
E0+T1 (>=1 confirm),2022-11-12,2,T1,2223,Fenerbahce vs Giresunspor,H,1.36,False,A,2.45548,False,-1.0
E0+T1 (>=1 confirm),2022-11-12,3,E0,2223,Man City vs Brentford,H,1.15,False,A,2.45548,False,-1.0
E0+T1 (>=1 confirm),2022-11-13,1,E0,2223,Fulham vs Man United,A,1.87,True,A,8.655856,False,-1.0
E0+T1 (>=1 confirm),2022-11-13,2,E0,2223,Brighton vs Aston Villa,H,1.76,False,A,8.655856,False,-1.0
E0+T1 (>=1 confirm),2022-11-13,3,T1,2223,Kayserispor vs Konyaspor,H,2.63,False,A,8.655856,False,-1.0
E0+T1 (>=1 confirm),2022-12-26,1,E0,2223,Arsenal vs West Ham,H,1.57,True,H,5.649488,True,4.649488
E0+T1 (>=1 confirm),2022-12-26,2,E0,2223,Aston Villa vs Liverpool,A,1.73,True,A,5.649488,True,4.649488
E0+T1 (>=1 confirm),2022-12-26,3,E0,2223,Southampton vs Brighton,A,2.08,True,A,5.649488,True,4.649488
E0+T1 (>=1 confirm),2022-12-29,1,T1,2223,Sivasspor vs Galatasaray,A,1.7,True,A,6.86902,True,5.86902
E0+T1 (>=1 confirm),2022-12-29,2,T1,2223,Besiktas vs Ad. Demirspor,H,1.78,True,H,6.86902,True,5.86902
E0+T1 (>=1 confirm),2022-12-29,3,T1,2223,Giresunspor vs Gaziantep,H,2.27,True,H,6.86902,True,5.86902
E0+T1 (>=1 confirm),2022-12-31,1,E0,2223,Newcastle vs Leeds,H,1.46,False,D,3.0893599999999997,False,-1.0
E0+T1 (>=1 confirm),2022-12-31,2,E0,2223,Man City vs Everton,H,1.15,False,D,3.0893599999999997,False,-1.0
E0+T1 (>=1 confirm),2022-12-31,3,E0,2223,Fulham vs Southampton,H,1.84,True,H,3.0893599999999997,False,-1.0
E0+T1 (>=1 confirm),2023-01-03,1,E0,2223,Man United vs Bournemouth,H,1.29,True,H,4.385742,False,-1.0
E0+T1 (>=1 confirm),2023-01-03,2,T1,2223,Antalyaspor vs Fenerbahce,A,1.91,True,A,4.385742,False,-1.0
E0+T1 (>=1 confirm),2023-01-03,3,E0,2223,Arsenal vs Newcastle,H,1.78,False,D,4.385742,False,-1.0
E0+T1 (>=1 confirm),2023-01-04,1,T1,2223,Galatasaray vs Ankaragucu,H,1.47,True,H,7.33824,False,-1.0
E0+T1 (>=1 confirm),2023-01-04,2,E0,2223,Leeds vs West Ham,A,2.56,False,D,7.33824,False,-1.0
